,Unnamed: 0,publish_time,entry_date,username,video_title,tokenised_title,genre,words_in_names,min_views,max_views,exit_date,percentage_view_increase,sentiment,name_sentiment,emotion,sentiment_polarity,name_sentiment_polarity
45,54,2021-05-27T22:13:53Z,2021-05-28,Isaiah Photo,1 IN 24 CHANCE OF GETTING A REAL DIAMOND! #shorts,"['chance', 'getting', 'real', 'diamond', 'shorts']",Youtuber,"['ho', 'ah', 'hot', 'isaiah', 'ai', 'sai', 'photo', 'phot', 'pho', 'oto', 'sa']",736025,1262569,2021-05-30,0.7153887435888726,0.7317,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 1.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.5}",positive,neutral
46,55,2021-05-28T03:07:57Z,2021-05-28,Marques Brownlee,Ford F150 Lightning Impressions: Better Than I Thought!,"['ford', 'f', 'lightning', 'impressions', 'better', 'thought']",Youtuber,"['row', 'es', 'ow', 'ar', 'ma', 'ro', 'brow', 'mar', 'lee', 'brown', 'marque']",1525852,3737769,2021-05-31,1.4496274868073706,0.6239,0.0,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.3333333333333333, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",positive,neutral
47,57,2021-05-15T04:55:01Z,2021-05-28,Tsuriki Show,Do you want result video? #shorts by Tsuriki Show,"['want', 'result', 'video', 'shorts', 'tsuriki']",Music,"['ho', 'ur', 'sur', 'ow', 'uri', 'sh', 'rik', 'sho']",27867150,27895739,2021-05-29,0.00102590325885496,0.0772,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",positive,neutral
48,58,2021-05-21T04:00:14Z,2021-05-28,LilNasXVEVO,Lil Nas X - SUN GOES DOWN (Official Video),"['lil', 'nas', 'x', 'sun', 'goes', 'official', 'video']",Music,"['li', 'na']",13857020,14487307,2021-05-29,0.045485032135336466,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.2, 'positive': 0.2, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral,neutral
49,59,2021-05-28T17:18:47Z,2021-05-28,deejay_ christian_,Yllka Kuqi &amp; Ylli Demaj x Tea Tirovic - ALBANIAN HAJDE BALKAN - deejay christian,"['yllka', 'kuqi', 'ylli', 'demaj', 'x', 'tea', 'tirovic', 'albanian', 'hajde', 'balkan', 'deejay', 'christian']",Youtuber,"['ist', 'rist', 'de', 'christian', 'dee', 'st', 'christ', 'jay', 'ti', 'ay', 'ian', 'chris']",3363820,8368712,2021-06-08,1.4878596357712364,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
50,60,2021-05-27T22:00:10Z,2021-05-28,Capital Bra,NGEE - DIS IS FASTLIFE ( prod. by HEKU ),"['ngee', 'dis', 'fastlife', 'prod', 'heku']",Youtuber,"['pit', 'pita', 'ra', 'pi', 'al', 'capital', 'tal', 'bra', 'cap', 'ita', 'ta']",391486,468521,2021-05-29,0.19677587448848746,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
51,61,2021-05-28T15:06:15Z,2021-05-29,Delta Kevin,Oblivion NPC: &quot;Camerman&#39;s Friends Love This Incredible Gift From A Jeep&quot; #Short,"['oblivion', 'npc', 'camermans', 'friends', 'love', 'incredible', 'gift', 'jeep', 'short']",Youtuber,"['el', 'de', 'kevin', 'delta', 'elt', 'del', 'ta']",9044228,43709588,2021-06-02,3.832871086398972,0.8807,0.0,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.25, 'positive': 0.5, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.5, 'anticipation': 0.25}",positive,neutral
52,62,2021-05-27T15:56:36Z,2021-05-29,Joyner Lucas,Joyner Lucas - Back in Blood (Remix),"['joyner', 'lucas', 'blood', 'remix']",Youtuber,"['yn', 'ne', 'joy', 'er', 'lu', 'jo', 'uca', 'luc']",947908,1058899,2021-05-29,0.11709047713491184,0.0,3.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
53,63,2021-05-27T20:00:12Z,2021-05-29,FREDOPG,Stay Flee Get Lizzy feat. Fredo &amp; Central Cee - Meant To Be (Official Video),"['stay', 'flee', 'lizzy', 'feat', 'fredo', 'central', 'cee', 'meant', 'official', 'video']",Music,"['red', 'fred', 'redo', 'ed', 'dop', 'edo']",1047167,2228972,2021-06-01,1.1285735704047206,0.0,0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.25, 'positive': 0.25, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.25}",neutral,neutral
54,64,2021-05-28T01:17:23Z,2021-05-29,Sipover,Minecraft&#39;s Most Unknown Secrets...,"['minecrafts', 'unknown', 'secrets']",Youtuber,"['si', 'po', 'er', 'sip']",858664,1477191,2021-05-31,0.7203364762002367,0.0,0.0,"{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.3333333333333333}",neutral,neutral
55,66,2021-05-27T19:30:01Z,2021-05-29,Dying Light,Dying Light 2 Stay Human - Official Gameplay Trailer,"['dying', 'light', 'stay', 'human', 'official', 'gameplay', 'trailer']",Trailer,"['li', 'light', 'ing', 'dying', 'yin']",929712,1004913,2021-05-29,0.08088633899530177,0.0,-3.0,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",neutral,negative
56,67,2021-05-26T11:00:13Z,2021-05-29,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,"['weird', 'ways', 'sneak', 'makeup', 'jail', 'funny', 'ideas', 'sneak', 'crafty', 'panda']",Youtuber,"['pa', 'raft', 'pand', 'ra', 'panda', 'pan', 'aft', 'anda', 'rafty', 'crafty', 'da', 'craft']",4159580,15863968,2021-06-08,2.8138388971963515,0.29600000000000004,0.0,"{'fear': 0.3333333333333333, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.25, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.3333333333333333, 'disgust': 0.5, 'joy': 0.0}",positive,neutral
57,70,2021-05-27T23:03:25Z,2021-05-29,Entertainment Tonight,Friends Reunion: Why the Cast Says They&#39;ll NEVER Reunite Again,"['friends', 'reunion', 'cast', 'says', 'theyll', 'reunite']",Traditional Media,"['nig', 'en', 'nigh', 'ni', 'ment', 'tonight', 'tai', 'enter', 'entertain', 'tain', 'ta', 'night', 'te', 'ai', 'ton', 'men', 'entertainment', 'er']",1103557,1559297,2021-05-30,0.41297368418668,0.4767,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.3333333333333333}",positive,neutral
58,72,2021-05-29T00:30:11Z,2021-05-29,OverSimplified,The Napoleonic Wars - OverSimplified (Part 2),"['napoleonic', 'wars', 'oversimplified']",Youtuber,"['sim', 'si', 'fi', 'li', 'ie', 'simp', 'ers', 'fie', 'er', 'lif', 'imp', 'simplified', 'ed']",1123905,6113953,2021-06-05,4.4399197441064855,-0.5574,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
59,73,2021-05-28T18:00:11Z,2021-05-29,GIMS,GIMS - ONLY YOU feat. Dhurata Dora (Clip Officiel),"['gims', 'feat', 'dhurata', 'dora', 'clip', 'officiel']",Youtuber,"['gim', 'gi']",1936438,10072290,2021-06-04,4.201452357369562,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.25, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.25}",neutral,neutral
60,75,2021-05-28T23:45:09Z,2021-05-29,OverSimplified,The Napoleonic Wars  - OverSimplified (Part 1),"['napoleonic', 'wars', 'oversimplified']",Youtuber,"['sim', 'si', 'fi', 'li', 'ie', 'simp', 'ers', 'fie', 'er', 'lif', 'imp', 'simplified', 'ed']",1561325,7300702,2021-06-05,3.675965606135814,-0.5574,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
61,77,2021-05-28T21:09:57Z,2021-05-29,iHeartRadio,Watch The Weeknd &amp; Ariana Grande Perform At The 2021 iHeartRadio Music Awards,"['watch', 'weeknd', 'ariana', 'grande', 'perform', 'iheartradio', 'music', 'awards']",Traditional Media,"['rad', 'ea', 'di', 'ra', 'art', 'ad', 'ar', 'hear', 'io', 'radio', 'ear', 'tra', 'heart']",1343299,2790897,2021-05-30,1.0776439199314525,0.4588,0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333, 'anticipation': 0.5}",positive,neutral
62,78,2021-05-28T20:58:15Z,2021-05-29,iHeartRadio,Watch Doja Cat Perform At The 2021 iHeartRadio Music Awards,"['watch', 'doja', 'cat', 'perform', 'iheartradio', 'music', 'awards']",Traditional Media,"['rad', 'ea', 'di', 'ra', 'art', 'ad', 'ar', 'hear', 'io', 'radio', 'ear', 'tra', 'heart']",466589,787833,2021-05-30,0.6884945851702462,0.4588,0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333, 'anticipation': 0.5}",positive,neutral
63,79,2021-05-28T18:00:10Z,2021-05-29,Lyrical Lemonade,Cochise - Tell Em ft. $NOT (Directed by Cole Bennett),"['cochise', 'tell', 'em', 'ft', 'directed', 'cole', 'bennett']",Youtuber,"['mona', 'em', 'ad', 'de', 'cal', 'mo', 'lemonade', 'lemon', 'monad', 'al', 'mon', 'ade', 'lyric', 'yr', 'na', 'lyrical', 'ric', 'ly', 'ona']",1122375,1826036,2021-05-30,0.6269393028176857,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
64,80,2021-05-29T08:35:32Z,2021-05-29,ashish chanchlani vines,Online Parent Teacher Meeting | Ashish Chanchlani,"['online', 'parent', 'teacher', 'meeting', 'ashish', 'chanchlani']",Youtuber,"['shish', 'ani', 'lan', 'hi', 'ni', 'han', 'shi', 'sh', 'cha', 'hanch', 'vine', 'ne', 'hish', 'es', 'ash', 'ha', 'la']",8376984,19525567,2021-06-05,1.330858815058021,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
65,81,2021-05-28T16:29:37Z,2021-05-29,RextroFN,DaBaby - Fortnite Concert By Trimix (Official Music Video),"['dababy', 'fortnite', 'concert', 'trimix', 'official', 'music', 'video']",Music,"['rex', 'ro', 'ex']",691830,791782,2021-05-30,0.14447479872222946,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,neutral
66,82,2021-05-28T16:00:40Z,2021-05-29,Lizzy Capri,I TURNED THE TEAM RAR HOUSE PINK!!,"['turned', 'team', 'rar', 'house', 'pink']",Youtuber,"['li', 'izzy', 'liz', 'capri', 'cap']",678168,954465,2021-05-30,0.4074167462929539,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
67,83,2021-05-29T01:21:04Z,2021-05-29,CrossFit Games,Semifinals: Mid-Atlantic CrossFit Challenge Day 1,"['semifinals', 'midatlantic', 'crossfit', 'challenge', 'day']",Youtuber,"['os', 'cross', 'fi', 'es', 'cro', 'ro', 'ross', 'fit', 'gam', 'game', 'mes', 'ame', 'ga']",354679,405649,2021-05-30,0.14370740867093906,0.0772,1.0,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,positive
68,84,2021-05-28T22:00:07Z,2021-05-29,How Ridiculous,BASKETBALL TIC TAC TOE From 200ft Quarry With 9 HOOPS!,"['basketball', 'tic', 'tac', 'toe', 'ft', 'quarry', 'hoops']",Youtuber,"['ho', 'lo', 'di', 'ow', 'idic', 'rid', 'id', 'ridiculous', 'lou']",325851,588037,2021-05-31,0.8046192891843205,0.0,-3.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333, 'anticipation': 0.3333333333333333}",neutral,negative
69,85,2021-05-26T07:30:01Z,2021-05-29,TikToMania,Fresh Squeezed OJ Fail #shorts Funny TikTok Prank By TikToMania,"['fresh', 'squeezed', 'oj', 'fail', 'shorts', 'funny', 'tiktok', 'prank', 'tiktomania']",Youtuber,"['ani', 'om', 'omani', 'tom', 'mani', 'toman', 'ma', 'man', 'toma', 'ti', 'mania', 'oman', 'ni']",33361213,35719172,2021-05-31,0.07067965424398688,0.1779,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
70,88,2021-05-28T04:00:11Z,2021-05-29,DJKhaledVEVO,"DJ Khaled - I DID IT (Official) ft. Post Malone, Megan Thee Stallion, Lil Baby, DaBaby","['dj', 'khaled', 'official', 'ft', 'post', 'malone', 'megan', 'thee', 'stallion', 'lil', 'baby', 'dababy']",Music,"['hal', 'hale', 'ale', 'al', 'led', 'ed', 'ha', 'kha']",2937087,9508118,2021-06-06,2.237261272818953,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.5}",neutral,positive
71,89,2021-05-28T19:30:14Z,2021-05-29,Behzinga,Training &amp; Eating Like THE ROCK For 24 Hours,"['training', 'eating', 'like', 'rock', 'hours']",Youtuber,"['zing', 'ing', 'eh', 'ga', 'inga']",284452,388585,2021-05-30,0.3660828540491893,0.3612,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
72,90,2021-05-17T09:30:03Z,2021-05-29,MORGENSHTERN,"MORGENSHTERN - SHOW (Official Video, 2021)","['morgenshtern', 'official', 'video']",Music,"['ge', 'tern', 'morg', 'er', 'sh', 'en', 'mo', 'gens', 'gen', 'morgen', 'mor', 'ens', 'te']",15007158,15317815,2021-05-30,0.020700588345908003,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
73,91,2021-05-30T00:19:03Z,2021-05-30,xQcOW Reacts,xQc Reacts to Random Videos with Chat | #2,"['xqc', 'reacts', 'random', 'videos', 'chat']",Youtuber,"['react', 'acts', 'ea', 'ow', 'rea', 'cow', 'act']",1798130,2062710,2021-05-30,0.14714175282098624,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
74,94,2021-05-29T23:50:15Z,2021-05-30,SkuurKz,Baby 😈,['baby'],Youtuber,['ur'],1523417,1575075,2021-05-30,0.033909297323057315,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.5}",neutral,neutral
75,95,2021-05-29T21:28:22Z,2021-05-30,beIN SPORTS Asia,FULL trophy presentation as Chelsea clinch second UCL title | UCL 20/21 Moments,"['trophy', 'presentation', 'chelsea', 'clinch', 'second', 'ucl', 'title', 'ucl', 'moments']",Youtuber,"['si', 'spor', 'po', 'sia', 'sport', 'port', 'ort', 'sports']",3287689,6587096,2021-06-07,1.0035642057384382,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.2, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral,neutral
76,96,2021-05-29T16:14:37Z,2021-05-30,Veritasium,Risking My Life To Settle A Physics Debate,"['risking', 'life', 'settle', 'physics', 'debate']",Youtuber,"['rita', 'si', 'um', 'er', 'rit', 'sium', 'ita', 'ta', 'veri']",1555872,4566234,2021-06-03,1.934839112729068,-0.3182,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
77,97,2021-05-28T16:00:11Z,2021-05-30,Trimix,I Trolled Youtubers with a *FAKE* DaBaby Concert!,"['trolled', 'youtubers', 'fake', 'dababy', 'concert']",Youtuber,"['rim', 'mix', 'tri', 'imi', 'trim', 'mi']",877210,1007478,2021-05-30,0.14850263904880245,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
78,98,2021-05-30T03:23:16Z,2021-05-30,ZionReacts,ZionReacts Giant McFlurry!! (20x normal McDonald&#39;s size),"['zionreacts', 'giant', 'mcflurry', 'x', 'normal', 'mcdonalds', 'size']",Youtuber,"['react', 'acts', 'ea', 'ion', 'io', 'rea', 'zion', 'act']",1422464,1917157,2021-05-30,0.3477718944029515,0.0,0.0,"{'fear': 1.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
79,99,2021-05-28T21:19:15Z,2021-05-30,Action Lab Shorts,The Coldest Ball,"['coldest', 'ball']",Youtuber,"['ho', 'short', 'action', 'ion', 'io', 'shor', 'lab', 'ab', 'ti', 'sh', 'sho', 'shorts', 'ort', 'la', 'act']",1544391,11845397,2021-06-01,6.669946924062624,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
80,100,2021-05-24T11:55:39Z,2021-05-30,Ayan Mechanic,Monster attacking man funny vfx video | Viral magic video | By Ayan mechanic,"['monster', 'attacking', 'man', 'funny', 'vfx', 'video', 'viral', 'magic', 'video', 'ayan', 'mechanic']",Music,"['yan', 'ani', 'mechanic', 'ya', 'han', 'ay', 'ha', 'ni', 'cha']",12189833,19964605,2021-06-01,0.6378079174669579,-0.0258,2.0,"{'fear': 0.5, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.16666666666666666, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.16666666666666666, 'disgust': 0.16666666666666666, 'joy': 0.0}",negative,positive
81,101,2021-05-29T22:04:04Z,2021-05-30,DAZN Canada,Timo Werner Loses Voice When Celebrating UCL Final Win,"['timo', 'werner', 'loses', 'voice', 'celebrating', 'ucl', 'final', 'win']",Youtuber,"['na', 'canada', 'ana', 'cana', 'ad', 'da', 'ada']",397447,945180,2021-06-01,1.3781284045419893,0.7351,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333, 'anticipation': 0.3333333333333333}",positive,neutral
82,102,2021-05-28T16:00:19Z,2021-05-30,AnasOfficielVEVO,Anas - Hania (Clip Officiel),"['anas', 'hania', 'clip', 'officiel']",Youtuber,"['el', 'na', 'fi', 'ie', 'ana', 'anas']",608674,1206214,2021-06-01,0.9817077778909564,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
83,104,2021-05-29T23:23:30Z,2021-05-30,HaytersTV,There is no better player in world football than Ngolo Kante says Cesar Azpilicueta after UCL final,"['better', 'player', 'world', 'football', 'ngolo', 'kante', 'says', 'cesar', 'azpilicueta', 'ucl', 'final']",Traditional Media,"['hay', 'ers', 'st', 'er', 'ay', 'ha', 'te']",779191,1463686,2021-06-03,0.8784688221501532,0.1779,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333, 'anticipation': 0.3333333333333333}",positive,positive
84,105,2021-05-29T20:16:22Z,2021-05-30,Marshmello,Marshmello x 2021 UEFA Champions League Final Opening Ceremony presented by Pepsi #UCLFinal,"['marshmello', 'x', 'uefa', 'champions', 'league', 'final', 'opening', 'ceremony', 'presented', 'pepsi', 'uclfinal']",Traditional Media,"['el', 'lo', 'marsh', 'mell', 'mel', 'mars', 'ar', 'ma', 'sh', 'mar', 'ell']",944246,2432569,2021-06-01,1.5762025997462523,0.5267,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.3333333333333333, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333}",positive,neutral
85,106,2021-05-29T20:03:56Z,2021-05-30,AFP News Agency,Chelsea fans react after scoring during Champions League final | AFP,"['chelsea', 'fans', 'react', 'scoring', 'champions', 'league', 'final', 'afp']",Traditional Media,"['ge', 'agency', 'new', 'age', 'ne', 'agen', 'en', 'news', 'gen']",323065,416328,2021-05-31,0.2886818442109173,0.5267,0.0,"{'fear': 0.5, 'anger': 0.5, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
86,107,2021-05-29T23:03:51Z,2021-05-30,Virgin Media Sport,Brilliant interview with Mason Mount after winning the Champions League.,"['brilliant', 'interview', 'mason', 'mount', 'winning', 'champions', 'league']",Traditional Media,"['gi', 'media', 'di', 'spor', 'ort', 'po', 'sport', 'port', 'ed', 'virgin', 'gin']",397596,543510,2021-05-31,0.3669906135876618,0.8909999999999999,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.14285714285714285, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.25, 'anticipation': 0.25}",positive,neutral
87,108,2021-05-30T00:45:33Z,2021-05-30,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic- Leave The Door Open (Live from the iHeartRadio Music Awards)","['bruno', 'mars', 'anderson', 'paak', 'silk', 'sonic', 'leave', 'door', 'open', 'live', 'iheartradio', 'music', 'awards']",Music,"['bruno', 'run', 'mars', 'un', 'ar', 'ma', 'mar']",1319346,7529949,2021-06-07,4.707334543023588,-0.0516,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.3333333333333333, 'positive': 1.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333}",negative,neutral
88,109,2021-05-30T04:30:11Z,2021-05-30,SHOWTIME Sports,Nonito Donaire KOs Nordine Oubaali In Round 4 | SHOWTIME CHAMPIONSHIP BOXING,"['nonito', 'donaire', 'kos', 'nordine', 'oubaali', 'round', 'showtime', 'championship', 'boxing']",Traditional Media,"['ho', 'ow', 'time', 'spor', 'tim', 'po', 'sh', 'ti', 'sport', 'sho', 'ort', 'port', 'sports']",680533,1244895,2021-06-03,0.8292940974206982,0.5622,0.0,"{'fear': 0.0, 'anger': 1.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
